sourceId,behaviorId,disposition,rationale,owner
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L120","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L144","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L157","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L167","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L177","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L187","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L200","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L223","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L236","behavior:mcp-skills-commands","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L245","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L254","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L266","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L278","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L291","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L302","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L311","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L329","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L341","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L354","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L365","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L377","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L390","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L411","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L439","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L457","behavior:permissions-questions-approvals-delegation","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L481","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_configs_routes.test.ts:L49","behavior:empty-loading-error-offline-forbidden","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
